 20080924, 144641.665764,   -7.987,  -14.476,    17.01,    52.61,   160.92,    0.000,     0.00,    14.04
 20080926, 011932.981618,    9.497,  -12.787,    25.72,    44.15,   320.00,    0.000,     0.00,    11.86
 20080926, 061456.639342,   -7.045,   -8.126,    20.66,    51.55,   149.66,    0.000,     0.00,    15.62
 20080926, 133130.095836,    0.150,   -0.159,    44.82,    24.71,   149.76,    0.000,     0.00,    12.81
 20080927, 153053.434345,    4.520,  -15.711,    65.65,    42.21,    42.02,    0.000,     0.00,    27.78
 20080927, 200502.618189,    7.699,    1.479,    16.80,    52.86,   300.65,    0.000,     0.00,    13.87
 20080928, 025617.462836,    4.823,   12.323,    36.78,    21.73,   250.44,    0.000,     0.00,    10.19
 20080928, 054303.664594,    8.064,    9.633,    62.70,    24.76,    72.96,    0.000,     0.00,    18.53
 20080928, 103648.342449,    1.395,   -5.451,    87.88,    18.01,   331.02,    0.000,     0.00,    26.32
 20080929, 074410.371285,    6.469,    2.248,    46.49,    52.52,   342.72,    0.000,     0.00,    42.65
 20080930, 112341.529275,   -2.500,  -15.613,    34.91,    28.75,   340.84,    0.000,     0.00,    10.16
 20081002, 041224.830791,    3.622,    1.404,    70.30,    26.71,   172.24,    0.000,     0.00,    21.71
 20081002, 081924.874586,    6.026,   -5.356,    50.92,    42.05,   128.04,    0.000,     0.00,    21.07
 20081003, 235826.325403,    8.141,  -10.844,    71.02,    20.30,    89.40,    0.000,     0.00,    20.92
 20081005, 143828.532733,    7.366,    1.649,    36.41,    25.83,   184.01,    0.000,     0.00,    10.64
 20081006, 035341.141167,   -1.131,    0.842,   140.57,    20.94,   305.75,    0.000,     0.00,    44.13
 20081006, 222001.513714,    0.107,   -1.834,    67.31,    45.95,   179.77,    0.000,     0.00,    36.87
 20081007, 181532.754187,    2.635,  -12.046,    42.11,    51.02,   102.74,    0.000,     0.00,    31.45
 20081008, 075314.687369,  -12.700,   -9.538,   100.10,    43.40,   280.40,    0.000,     0.00,    48.34
 20081008, 191804.464914,  -11.215,  -13.045,    33.65,    32.27,   185.66,    0.000,     0.00,    10.26
 20081009, 194547.790110,  -12.130,   -4.789,    42.69,     1.20,   350.74,    0.000,     0.00,    11.90
 20081009, 225814.540891,    7.339,    2.024,    43.79,     9.29,   183.75,    0.000,     0.00,    12.24
 20081010, 051151.077959,   -6.202,  -12.339,    30.08,    42.84,   331.00,    0.000,     0.00,    12.57
 20081010, 103157.792254,    1.487,   10.262,    37.92,    27.66,   204.07,    0.000,     0.00,    11.12
 20081010, 205809.049809,   -3.999,   -9.795,    41.93,    10.80,   156.47,    0.000,     0.00,    11.67
 20081011, 054917.779706,    4.950,   -7.018,    25.76,    48.80,   351.57,    0.000,     0.00,    16.38
 20081011, 192837.243121,    1.754,   -8.424,    36.06,    42.74,   283.30,    0.000,     0.00,    15.28
 20081014, 152105.833342,   10.044,    2.972,    53.50,    26.33,   262.13,    0.000,     0.00,    16.14
 20081018, 010939.912175,    1.933,   10.710,    29.94,    38.38,    10.71,    0.000,     0.00,    10.34
 20081019, 083457.645052,    7.773,    1.334,    25.13,    45.47,   239.50,    0.000,     0.00,    12.26
 20081019, 090213.980430,   -4.667,  -13.383,    42.70,    24.60,   144.45,    0.000,     0.00,    12.15
 20081020, 234103.683492,   -1.385,  -15.946,    16.34,    51.42,    25.09,    0.000,     0.00,    12.40
 20081023, 092701.109631,   -8.796,   -1.524,    79.76,    36.13,   224.55,    0.000,     0.00,    28.33
 20081023, 190143.638834,   -2.731,    6.897,    57.06,    12.32,   274.69,    0.000,     0.00,    16.29
 20081025, 102831.533468,    6.627,   -6.066,    52.95,    30.56,    20.63,    0.000,     0.00,    16.35
 20081026, 022300.863960,    0.583,    1.908,    21.74,    44.37,   297.92,    0.000,     0.00,    10.07
 20081026, 042725.346466,    2.676,    8.334,    22.06,    46.50,   152.75,    0.000,     0.00,    11.44
 20081026, 055150.163601,    8.539,   -4.639,    33.14,    49.59,    68.99,    0.000,     0.00,    22.56
 20081028, 144629.988223,   -9.847,  -13.576,    56.29,    14.15,   265.42,    0.000,     0.00,    16.05
 20081029, 063700.630183,   -2.014,   -9.566,    47.63,    23.84,   249.66,    0.000,     0.00,    13.70
 20081030, 173035.480802,    0.496,  -14.501,   226.76,    27.92,   154.03,    0.000,     0.00,    79.10
 20081031, 111715.872531,   10.924,   -4.038,    43.56,    27.96,   228.99,    0.000,     0.00,    12.95
 20081101, 044419.825272,   -7.970,  -13.295,    34.81,    26.68,    42.44,    0.000,     0.00,    10.13
 20081101, 093355.371204,   10.491,   -6.136,    24.50,    43.23,   245.74,    0.000,     0.00,    10.76
 20081103, 100909.444016,    9.533,   -0.617,    61.67,    37.90,   234.03,    0.000,     0.00,    22.13
 20081104, 051755.914649,   -7.392,  -12.086,    35.60,    40.11,    44.73,    0.000,     0.00,    12.88
 20081104, 072205.639321,  -11.525,  -11.658,   124.38,    15.90,   311.90,    0.000,     0.00,    38.07
 20081105, 205622.232828,   -3.791,   -4.437,    33.57,    37.31,   187.21,    0.000,     0.00,    11.34
 20081106, 035730.346607,   -3.933,    7.998,    18.30,    47.89,    74.44,    0.000,     0.00,    10.09
 20081108, 012121.466399,   10.226,    0.969,    44.10,    34.32,   276.78,    0.000,     0.00,    14.42
 20081108, 042456.758713,    6.863,    1.508,    57.06,    21.51,    64.07,    0.000,     0.00,    16.47
 20081108, 085058.200624,    0.360,   -5.111,    28.49,    43.90,   152.58,    0.000,     0.00,    12.52
 20081108, 143041.070424,    5.855,   -6.797,   188.93,    15.47,   219.39,    0.000,     0.00,    60.03
 20081109, 140608.377656,   -7.068,    3.662,    49.37,    28.68,   239.93,    0.000,     0.00,    14.86
 20081111, 062659.544220,    7.137,   -0.424,    10.94,    53.59,    25.10,    0.000,     0.00,    10.00
 20081117, 020122.530499,   -6.135,   -2.168,    10.75,    54.60,   235.32,    0.000,     0.00,    11.69
 20081119, 071139.217208,    0.790,  -11.563,    34.48,    34.61,   264.56,    0.000,     0.00,    11.02
 20081120, 191343.056517,   -5.718,   -3.818,    17.86,    50.90,   215.79,    0.000,     0.00,    13.04
 20081123, 044431.745611,   12.772,   -7.885,    66.78,    44.57,   138.29,    0.000,     0.00,    32.83
 20081123, 202829.634702,    6.648,   -5.495,    41.65,    45.82,   308.09,    0.000,     0.00,    22.04
 20081124, 063752.827567,    2.928,    7.011,    22.75,    45.23,    91.98,    0.000,     0.00,    11.17
 20081124, 065328.577976,   10.517,   -0.250,    49.30,    28.41,   177.91,    0.000,     0.00,    14.84
 20081124, 190525.277834,  -11.515,   -2.867,    33.62,    32.17,    49.56,    0.000,     0.00,    10.25
 20081128, 215909.405440,    5.472,  -13.030,    25.35,    47.98,   319.95,    0.000,     0.00,    14.37
 20081129, 114417.624857,    0.915,    4.803,   114.12,    35.31,   347.67,    0.000,     0.00,    40.75
 20081129, 173834.446825,   -6.634,    0.778,    37.04,    31.78,   174.12,    0.000,     0.00,    11.39
 20081130, 121331.222144,    2.258,   11.288,    57.32,    35.52,    76.14,    0.000,     0.00,    19.70
 20081130, 200836.206023,   -0.446,  -10.924,    75.07,    13.86,     4.32,    0.000,     0.00,    21.96
 20081130, 233604.458644,   11.264,   -7.335,    20.52,    45.28,   108.83,    0.000,     0.00,    10.12
 20081201, 052801.902247,   -3.588,   -1.264,    28.33,    47.15,   333.84,    0.000,     0.00,    15.38
 20081202, 223000.803041,   -2.263,   -5.060,    35.53,    36.59,   169.33,    0.000,     0.00,    11.64
 20081204, 133854.856700,   -0.536,    6.956,    58.19,    13.76,   248.21,    0.000,     0.00,    16.64
 20081205, 183326.468380,    2.703,  -17.797,    40.21,    21.77,   160.02,    0.000,     0.00,    11.23
 20081205, 215957.773749,   -0.415,   -2.919,    58.73,    29.93,   288.83,    0.000,     0.00,    18.31
 20081206, 100504.921334,   -5.032,   -6.062,    54.31,    31.29,   316.31,    0.000,     0.00,    17.27
 20081207, 001229.601869,   -5.666,    4.346,    11.44,    53.48,   140.72,    0.000,     0.00,    10.38
 20081207, 110713.236895,    8.786,   -3.465,    23.73,    43.54,   157.19,    0.000,     0.00,    10.43
 20081207, 120808.830241,    3.223,   -5.011,    29.11,    53.63,   167.00,    0.000,     0.00,    28.75
 20081207, 185844.285230,    9.658,    5.673,    36.47,    30.23,   234.18,    0.000,     0.00,    10.89
 20081209, 012513.514955,   -3.367,   -5.722,    38.66,    20.50,   192.86,    0.000,     0.00,    10.76
 20081209, 164017.397389,   -3.671,   -8.362,    36.48,    36.01,    92.05,    0.000,     0.00,    11.98
 20081210, 163204.492698,   -8.316,   -9.453,    56.04,    30.46,    15.65,    0.000,     0.00,    17.39
 20081213, 021552.079347,   -1.621,  -15.095,    78.46,    17.33,    42.62,    0.000,     0.00,    23.27
 20081213, 111513.523898,    8.467,   -4.975,    46.13,    17.42,   191.53,    0.000,     0.00,    13.07
 20081214, 184437.570599,    3.651,   -5.933,    81.81,     7.30,   344.44,    0.000,     0.00,    24.27
 20081215, 090153.857014,    1.824,    9.162,    36.18,    26.61,   348.36,    0.000,     0.00,    10.56
 20081216, 071343.302710,    7.371,  -17.555,    65.74,    32.11,   125.08,    0.000,     0.00,    21.25
 20081216, 144844.128295,   -1.474,    1.507,    53.14,    28.66,   329.27,    0.000,     0.00,    16.11
 20081216, 190729.578003,  -11.605,   -7.391,    26.89,    43.46,   109.52,    0.000,     0.00,    11.81
 20081217, 041738.880856,    7.750,   -6.346,    52.01,    47.34,   179.73,    0.000,     0.00,    31.25
 20081219, 052210.469150,   10.499,    2.229,    72.01,    30.22,   358.79,    0.000,     0.00,    22.86
 20081219, 154036.959854,    5.204,   -3.005,    57.83,    35.34,   235.59,    0.000,     0.00,    19.39
 20081221, 160705.109558,   -9.530,   -7.046,    62.06,    41.26,   227.05,    0.000,     0.00,    26.14
 20081222, 041639.581957,  -12.210,   -5.616,    38.02,    13.45,   154.16,    0.000,     0.00,    10.47
 20081223, 133251.963478,   -1.711,  -12.497,    15.63,    52.85,   167.94,    0.000,     0.00,    12.92
 20081224, 163247.558928,    9.262,  -13.439,    32.20,    40.17,    94.03,    0.000,     0.00,    11.54
 20081225, 192421.964294,   -6.347,   -3.442,    53.57,    39.03,   278.34,    0.000,     0.00,    19.57
 20081226, 110920.117186,    4.008,   10.046,    26.13,    44.07,   204.13,    0.000,     0.00,    12.04
 20081227, 213556.903855,    2.582,    4.782,    42.99,    27.51,   187.88,    0.000,     0.00,    12.77
 20081229, 063034.975144,   -8.022,  -10.966,    41.95,    10.95,   254.31,    0.000,     0.00,    11.68
 20081229, 074254.001592,   -8.265,  -12.246,    38.14,    33.92,    52.90,    0.000,     0.00,    12.02
 20081229, 214648.512152,   -3.428,  -15.741,    67.82,    19.93,   355.84,    0.000,     0.00,    19.89
 20081230, 104932.313820,   -0.031,   -6.092,   186.13,     4.46,   324.14,    0.000,     0.00,    59.71
 20081231, 201406.441800,    0.292,  -17.097,    36.96,    44.10,   142.24,    0.000,     0.00,    17.31
 20090101, 144338.556010,    8.679,   -1.331,    44.21,    37.92,    33.93,    0.000,     0.00,    15.35
 20090102, 012303.796527,   -1.917,  -14.113,    43.91,    23.05,   281.96,    0.000,     0.00,    12.53
